product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Product safety,Size
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 185cm/6'1"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark gray,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Shell: Cotton 99%, Spandex 1%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,White,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
1024256001,men_jeans_slim,Slim Jeans,$ 19.99,2022-06-25 16:05:26,1024256,001,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%",,
